Data/Hora,Cotação,Mínima,Máxima,Variação,Variação (%),Volume
15/01/2014,"17,45","17,35","17,97","-0,36","-2,02",1.574.600
14/01/2014,"17,81","17,70","18,09","-0,14","-0,78",314
13/01/2014,"17,95","17,93","18,80","-0,45","-2,45",165.7
10/01/2014,"18,40","18,26","18,72","0,20","1,10",349
09/01/2014,"18,20","18,02","18,85","-0,51","-2,73",576.9
08/01/2014,"18,71","18,62","18,91","-0,04","-0,21",381.3
07/01/2014,"18,75","18,56","18,95","0,10","0,54",350.1
06/01/2014,"18,65","18,42","18,71","0,05","0,27",353
03/01/2014,"18,60","17,67","18,60","0,80","4,49",331.4
02/01/2014,"17,80","17,57","18,18","-0,29","-1,60",267.9
